  0.00	2	2	G	45468	            Marvinbryantia
  0.00	2	2	G	45453	            Lachnospiraceae NK3A20 group
  0.00	2	2	G	45423	            Butyrivibrio
  0.00	2	2	G	45432	            Epulopiscium
  0.00	1	1	G	45487	            [Bacteroides] pectinophilus group
  0.00	1	1	G	45462	            Lachnospiraceae UCG-008
  0.00	1	1	G	45456	            Lachnospiraceae UCG-001
  0.00	1	1	G	45493	            [Eubacterium] ruminantium group
  0.00	1	1	G	45452	            Lachnospiraceae ND3007 group
  0.00	1	1	G	45451	            Lachnospiraceae NC2004 group
  0.00	1	1	G	45447	            Lachnospira
  0.00	1	1	G	45446	            Lachnoclostridium
  0.00	1	1	G	45430	            Dorea
  0.00	1	1	G	45421	            Anaerostipes
  0.00	1	1	G	45429	            Coprococcus
  0.01	19	1	O	1863	        Clostridiales
  0.01	14	1	F	25630	          Clostridiaceae
  0.00	9	9	G	45342	            Clostridium sensu stricto 1
  0.00	3	3	G	45359	            Clostridium sensu stricto 8
  0.00	1	1	G	45367	            uncultured
  0.00	4	0	F	45368	          Oxobacteraceae
  0.00	4	4	G	45369	            Oxobacter
  0.00	10	10	O	45332	        Clostridia vadinBB60 group
  0.00	5	5	O	45331	        Clostridia UCG-014
  0.00	3	0	O	45660	        Proteinivoracales
  0.00	3	3	F	45663	          uncultured
  0.00	2	0	O	45370	        Eubacteriales
  0.00	2	0	F	45374	          Anaerofustaceae
  0.00	2	2	G	45375	            Anaerofustis
  0.00	2	0	F	45389	        Hungateiclostridiaceae
  0.00	1	1	G	45400	          Ruminiclostridium
  0.00	1	1	G	45404	          uncultured
  0.00	2	0	O	45563	        Peptococcales
  0.00	2	0	F	45564	          Peptococcaceae
  0.00	1	1	G	45568	            Peptococcus
  0.00	1	1	G	45569	            uncultured
  0.00	1	0	O	45322	        Caldicoprobacterales
  0.00	1	0	F	45323	          Caldicoprobacteraceae
  0.00	1	1	G	45324	            Caldicoprobacter
  0.00	1	0	O	45664	        Thermincolales
  0.00	1	0	F	45665	          Thermincolaceae
  0.00	1	1	G	45666	            Thermincola
  0.02	42	1	C	2164	      Negativicutes
  0.02	37	1	O	45752	        Veillonellales-Selenomonadales
  0.01	22	0	F	45753	          Selenomonadaceae
  0.01	18	18	G	45762	            Selenomonas
  0.00	3	3	G	45754	            Anaerovibrio
  0.00	1	1	G	45758	            Pectinatus
  0.00	8	1	F	45780	          Veillonellaceae
  0.00	3	3	G	45783	            Dialister
  0.00	2	2	G	45786	            Veillonella
  0.00	1	1	G	45784	            Megasphaera
  0.00	1	1	G	45785	            Negativicoccus
  0.00	6	0	F	45766	          Sporomusaceae
  0.00	6	6	G	45769	            Anaerosinus
  0.00	4	0	O	45745	        Acidaminococcales
  0.00	4	1	F	45746	          Acidaminococcaceae
  0.00	2	2	G	45751	            uncultured
  0.00	1	1	G	45749	            Succiniclasticum
  0.01	30	0	C	45822	      Thermincolia
  0.01	30	0	O	45823	        Carboxydocellales
  0.01	30	0	F	45824	          Carboxydocellaceae
  0.01	30	30	G	45825	            Carboxydocella
  0.01	23	0	C	45687	      Desulfotomaculia
  0.01	19	0	O	45699	        Desulfotomaculales
  0.01	13	13	G	45703	          Desulfofarcimen
  0.00	4	4	G	45705	          Desulfohalotomaculum
  0.00	2	2	G	45706	          Desulfotomaculum
  0.00	4	0	O	45688	        Ammonifexales
  0.00	4	0	F	45694	          Desulforudaceae
  0.00	4	4	G	45695	            Candidatus Desulforudis
  0.00	8	0	C	45795	      Symbiobacteriia
  0.00	8	0	O	45796	        Symbiobacteriales
  0.00	6	0	F	45798	          Symbiobacteraceae
  0.00	6	6	G	45800	            uncultured
  0.00	2	2	F	45801	          uncultured
  0.00	6	0	C	45802	      Syntrophomonadia
  0.00	6	0	O	45803	        Syntrophomonadales
  0.00	6	0	F	45804	          Syntrophomonadaceae
  0.00	4	4	G	45806	            Syntrophomonas
  0.00	2	2	G	45809	            uncultured
  0.00	6	0	C	45669	      Desulfitobacteriia
  0.00	6	1	O	45670	        Desulfitobacteriales
  0.00	4	0	F	45672	          Desulfitobacteriaceae
  0.00	3	3	G	45673	            Desulfitobacterium
  0.00	1	1	G	45674	            Desulfosporosinus
  0.00	1	0	F	45675	          Heliobacteriaceae
  0.00	1	1	G	45678	            Heliobacterium
  0.00	6	0	C	45711	      Dethiobacteria
  0.00	6	0	O	45712	        Dethiobacterales
  0.00	6	0	F	45713	          Dethiobacteraceae
  0.00	5	5	G	45715	            Dethiobacter
  0.00	1	1	G	45716	            uncultured
  0.00	3	0	C	45826	      Thermoanaerobacteria
  0.00	2	0	O	45827	        Caldicellulosiruptorales
  0.00	2	0	F	45828	          Caldicellulosiraptoraceae
  0.00	2	2	G	45829	            Caldicellulosiruptor
  0.00	1	0	O	45831	        Thermoanaerobacterales
  0.00	1	0	F	45837	          Thermoanaerobacteraceae
  0.00	1	1	G	45844	            Thermoanaerobacter
  0.00	2	0	C	45717	      Incertae Sedis
  0.00	2	2	O	45718	        DTU014
  0.00	2	0	C	45845	      Thermovenabulia
  0.00	2	0	O	45846	        Thermovenabulales
  0.00	2	2	G	45849	          Tepidanaerobacter
  0.00	1	0	C	45728	      Moorellia
  0.00	1	0	O	45735	        Moorellales
  0.00	1	0	F	45736	          Moorellaceae
  0.00	1	1	G	45737	            Moorella
  0.00	1	0	C	45790	      Sulfobacillia
  0.00	1	0	O	45791	        Sulfobacillales
  0.00	1	0	F	45792	          Sulfobacillaceae
  0.00	1	1	G	45794	            uncultured
  0.00	1	0	C	14398	      Limnochordia
  0.00	1	1	O	45725	        M55-D21
 33.09	81535	6629	P	2375	    Proteobacteria
 24.57	60542	10581	C	3303	      Gammaproteobacteria
  9.88	24354	2359	O	46187	        Burkholderiales
  2.93	7219	2872	F	46220	          Burkholderiaceae
  1.54	3783	3783	G	46221	            Burkholderia-Caballeronia-Paraburkholderia
  0.10	245	245	G	46229	            Polynucleobacter
  0.05	115	115	G	46224	            Cupriavidus
  0.03	63	63	G	46230	            Ralstonia
  0.02	58	58	G	46226	            Limnobacter
  0.02	37	37	G	46225	            Lautropia
  0.01	33	33	G	46231	            Robbsia
  0.00	8	8	G	46223	            Candidatus Tremblaya
  0.00	4	4	G	46232	            uncultured
  0.00	1	1	G	46222	            Candidatus Glomeribacter
  2.59	6382	863	F	46375	          Oxalobacteraceae
  2.03	5009	5009	G	46388	            Massilia
  0.11	263	263	G	46387	            Janthinobacterium
  0.02	53	53	G	46389	            Noviherbaspirillum
  0.02	43	43	G	46385	            Herbaspirillum
  0.02	41	41	G	46386	            Herminiimonas
  0.01	32	32	G	46397	            Undibacterium
  0.01	21	21	G	46383	            Duganella
  0.01	18	18	G	46400	            uncultured
  0.01	14	14	G	46380	            Candidatus Vidania
  0.00	12	12	G	46392	            Paraherbaspirillum
  0.00	5	5	G	46390	            Oxalicibacterium
  0.00	5	5	G	46391	            Oxalobacter
  0.00	2	2	G	46398	            [Aquaspirillum] arcticum group
  0.00	1	1	G	46393	            Paucimonas
  2.19	5403	1681	F	46259	          Comamonadaceae
  0.72	1764	1764	G	46269	            Comamonas
  0.13	308	308	G	46271	            Curvibacter
  0.10	235	235	G	46268	            Candidatus Symbiobacter
  0.06	153	153	G	46272	            Delftia
  0.06	147	147	G	46315	            uncultured
  0.05	133	133	G	46276	            Hydrogenophaga
  0.05	115	115	G	46290	            Pelomonas
  0.05	111	111	G	46283	            Limnohabitans
  0.04	99	99	G	46260	            Acidovorax
  0.04	89	89	G	46273	            Diaphorobacter
  0.03	65	65	G	46262	            Aquabacterium
  0.02	56	56	G	46282	            Leptothrix
  0.02	55	55	G	46295	            RS62 marine group
  0.02	53	53	G	46298	            Rhodoferax
  0.02	51	51	G	46292	            Polaromonas
  0.02	43	43	G	46304	            Sphaerotilus
  0.01	30	30	G	46309	            Variovorax
  0.01	26	26	G	46266	            Caenimonas
  0.01	22	22	G	46312	            Xylophilus
  0.01	21	21	G	46296	            Ramlibacter
  0.01	21	21	G	46287	            Mitsuaria
  0.01	20	20	G	46261	            Alicycliphilus
  0.01	16	16	G	46303	            Simplicispira
  0.01	15	15	G	46301	            Rubrivivax
  0.01	13	13	G	46300	            Roseateles
  0.00	10	10	G	46278	            Ideonella
  0.00	9	9	G	46310	            Verminephrobacter
  0.00	8	8	G	46297	            Rhizobacter
  0.00	6	6	G	46288	            Ottowia
  0.00	6	6	G	46294	            Pseudorhodoferax
  0.00	5	5	G	46281	            Lampropedia
  0.00	5	5	G	46265	            Brachymonas
  0.00	4	4	G	46311	            Xenophilus
  0.00	3	3	G	46274	            Extensimonas
  0.00	2	2	G	46285	            Malikia
  0.00	1	1	G	46279	            Inhella
  0.00	1	1	G	46286	            Methylibium
  0.00	1	1	G	46306	            Tepidimonas
  0.34	839	27	F	46348	          Neisseriaceae
  0.23	579	579	G	46354	            Neisseria
  0.09	213	213	G	46360	            uncultured
  0.00	9	9	G	46351	            Conchiformibius
  0.00	5	5	G	46353	            Kingella
  0.00	4	4	G	46356	            Snodgrassella
  0.00	1	1	G	46352	            Eikenella
  0.00	1	1	G	46359	            Vitreoscilla
  0.32	784	659	F	46337	          Methylophilaceae
  0.01	35	35	G	46342	            Methylophilus
  0.01	26	26	G	46343	            Methylotenera
  0.01	25	25	G	46347	            uncultured
  0.01	18	18	G	46340	            MM2
  0.00	7	7	G	46345	            OM43 clade
  0.00	6	6	G	46338	            Candidatus Methylopumilus
  0.00	5	5	G	46341	            Methylobacillus
  0.00	2	2	G	46346	            UBA6140
  0.00	1	1	G	46339	            MM1
  0.29	723	275	F	46189	          Alcaligenaceae
  0.10	239	239	G	46197	            Castellaniella
  0.04	91	91	G	46190	            Achromobacter
  0.01	19	19	G	46192	            Alcaligenes
  0.01	18	18	G	46196	            Candidimonas
  0.01	16	16	G	46204	            Paenalcaligenes
  0.01	14	14	G	46191	            Advenella
  0.01	14	14	G	46200	            GKS98 freshwater group
  0.01	13	13	G	46213	            uncultured
  0.00	7	7	G	46210	            Pusillimonas
  0.00	7	7	G	46212	            Verticiella
  0.00	4	4	G	46209	            Pigmentiphaga
  0.00	3	3	G	46194	            Bordetella
  0.00	3	3	G	46206	            Parapusillimonas
  0.07	179	2	F	46403	          Rhodocyclaceae
  0.03	76	76	G	46429	            uncultured
  0.02	51	51	G	46411	            Dechloromonas
  0.01	13	13	G	46405	            Azonexus
  0.01	13	13	G	46413	            Denitratisoma
  0.00	8	8	G	46409	            Candidatus Accumulibacter
  0.00	4	4	G	46428	            Zoogloea
  0.00	4	4	G	46425	            Thauera
  0.00	2	2	G	46406	            Azospira
  0.00	2	2	G	46424	            Sulfuritalea
  0.00	1	1	G	46404	            Azoarcus
  0.00	1	1	G	46427	            Z-35
  0.00	1	1	G	46426	            Uliginosibacterium
  0.00	1	1	G	46407	            Azovibrio
  0.06	154	0	F	46325	          Hydrogenophilaceae
  0.04	100	100	G	46331	            Thiobacillus
  0.02	54	54	G	46333	            uncultured
  0.03	79	0	F	46361	          Nitrosomonadaceae
  0.01	25	25	G	46368	            Nitrosomonas
  0.01	18	18	G	46365	            GOUTA6
  0.01	18	18	G	46367	            MND1
  0.00	12	12	G	46364	            Ellin6067
  0.00	6	6	G	46369	            Nitrosospira
  0.03	71	71	F	46430	          SC-I-84
  0.02	51	0	F	46436	          Sutterellaceae
  0.01	33	33	G	46440	            uncultured
  0.01	15	15	G	46438	            Parasutterella
  0.00	3	3	G	46439	            Sutterella
  0.01	32	32	F	46336	          MWH-UniP1 aquatic group
  0.01	22	0	F	46431	          Sulfuricellaceae
  0.01	21	21	G	46434	            Sulfuriferula
  0.00	1	1	G	46433	            Sulfuricella
  0.01	19	0	F	46319	          Gallionellaceae
  0.00	10	10	G	46323	            Sideroxydans
  0.00	9	9	G	46320	            Candidatus Nitrotoga
  0.01	18	18	F	46219	          B1-7BS
  0.00	6	0	F	46334	          Leeiaceae
  0.00	6	6	G	46335	            Leeia
  0.00	4	4	F	46442	          TRA3-20
  0.00	3	0	F	46248	          Chitinimonadaceae
  0.00	3	3	G	46249	            Chitinimonas
  0.00	2	0	F	46317	          Ferrovaceae
  0.00	2	2	G	46318	            Ferrovum
  0.00	2	2	F	46188	          A21b
  0.00	1	0	F	46233	          Burkholderiales Incertae Sedis
  0.00	1	1	G	46234	            2013Ark19i
  0.00	1	1	F	46443	          uncultured
  0.00	1	0	F	46251	          Chromobacteriaceae
  0.00	1	1	G	46254	            Crenobacter
  4.32	10652	41	O	3786	        Xanthomonadales
  4.29	10562	319	F	3799	          Xanthomonadaceae
  3.56	8780	8780	G	14689	            Vulcaniibacterium
  0.51	1266	1266	G	3818	            Stenotrophomonas
  0.05	123	123	G	3809	            Lysobacter
  0.01	23	23	G	3808	            Luteimonas
  0.01	15	15	G	3801	            Arenimonas
  0.01	15	15	G	3820	            Thermomonas
  0.00	11	11	G	3813	            Pseudoxanthomonas
  0.00	4	4	G	3823	            Xylella
  0.00	4	4	G	3824	            uncultured
  0.00	1	1	G	3817	            Silanimonas
  0.00	1	1	G	3822	            Xanthomonas
  0.02	42	0	F	26864	          Rhodanobacteraceae
  0.01	17	17	G	26876	            Pseudofulvimonas
  0.00	8	8	G	26880	            uncultured
  0.00	6	6	G	26869	            Dyella
  0.00	5	5	G	26877	            Rhodanobacter
  0.00	2	2	G	26868	            Dokdonella
  0.00	2	2	G	26865	            Aquimonas
  0.00	2	2	G	26879	            Tahibacter
  0.00	7	7	F	3830	          uncultured
  3.95	9728	80	O	3709	        Pseudomonadales
  3.61	8891	60	F	3718	          Pseudomonadaceae
  3.58	8826	8826	G	3723	            Pseudomonas
  0.00	5	5	G	3721	            Azotobacter
  0.31	757	19	F	3710	          Moraxellaceae
  0.26	639	639	G	3711	            Acinetobacter
  0.02	49	49	G	3714	            Moraxella
  0.01	19	19	G	3716	            Psychrobacter
  0.01	15	15	G	3717	            uncultured
  0.01	14	14	G	3713	            Enhydrobacter
  0.00	2	2	G	3712	            Alkanindiges
  0.73	1798	309	O	46449	        Enterobacterales
  0.50	1234	483	F	46454	          Enterobacteriaceae
  0.27	655	655	G	46463	            Escherichia-Shigella
  0.02	40	40	G	46462	            Enterobacter
  0.01	18	18	G	46459	            Citrobacter
  0.01	13	13	G	46474	            Salmonella
  0.00	11	11	G	46465	            Klebsiella
  0.00	4	4	G	46473	            Raoultella
  0.00	3	3	G	46470	            Plesiomonas
  0.00	2	2	G	46460	            Cronobacter
  0.00	2	2	G	46466	            Kluyvera
  0.00	1	1	G	46457	            Buttiauxella
  0.00	1	1	G	46467	            Kosakonia
  0.00	1	1	G	46468	            Lelliottia
  0.08	197	1	F	46478	          Erwiniaceae
  0.08	192	192	G	46483	            Pantoea
  0.00	3	3	G	46484	            Phaseolibacter
  0.00	1	1	G	46480	            Erwinia
  0.01	25	0	F	46536	          Yersiniaceae
  0.01	22	22	G	46541	            Serratia
  0.00	3	3	G	46539	            Rahnella1
  0.01	17	0	F	46493	          Morganellaceae
  0.00	4	4	G	46520	            Providencia
  0.00	3	3	G	46495	            Buchnera
  0.00	3	3	G	46523	            endosymbionts
  0.00	3	3	G	46517	            Morganella
  0.00	2	2	G	46522	            Xenorhabdus
  0.00	1	1	G	46509	            Candidatus Regiella
  0.00	1	1	G	46519	            Proteus
  0.00	10	0	F	46525	          Pectobacteriaceae
  0.00	5	5	G	46530	            Pectobacterium
  0.00	3	3	G	46531	            Sodalis
  0.00	2	2	G	46526	            Brenneria
  0.00	5	0	F	46490	          Hafniaceae
  0.00	5	5	G	46492	            Hafnia-Obesumbacterium
  0.00	1	1	G	46489	          Gibbsiella
  0.38	935	423	O	11512	        Cellvibrionales
  0.19	459	0	F	11514	          Cellvibrionaceae
  0.18	454	454	G	11516	            Cellvibrio
  0.00	3	3	G	14623	            Aestuariicella
  0.00	1	1	G	46446	            Halioxenophilus
  0.00	1	1	G	11527	            uncultured
  0.01	23	0	F	11528	          Halieaceae
  0.01	16	16	G	11534	            OM60(NOR5) clade
  0.00	3	3	G	11532	            Halioglobus
  0.00	2	2	G	11530	            Congregibacter
  0.00	2	2	G	11535	            Pseudohaliea
  0.01	23	0	F	11538	          Porticoccaceae
  0.01	22	22	G	11541	            SAR92 clade
  0.00	1	1	G	11540	            Porticoccus
  0.00	4	1	F	11542	          Spongiibacteraceae
  0.00	2	2	G	11543	            BD1-7 clade
  0.00	1	1	G	11547	            Zhongshania
  0.00	3	3	F	11513	          BD2-7
  0.31	775	5	O	3593	        Oceanospirillales
  0.30	738	38	F	3610	          Halomonadaceae
  0.28	694	694	G	3616	            Halomonas
  0.00	3	3	G	3622	            Salinicola
  0.00	2	2	G	3612	            Candidatus Portiera
  0.00	1	1	G	11556	            Candidatus Evansia
  0.00	8	0	F	26751	          Endozoicomonadaceae
  0.00	8	8	G	26752	            Endozoicomonas
  0.00	6	0	F	3667	          Saccharospirillaceae
  0.00	2	2	G	26789	            Oceanobacter
  0.00	2	2	G	26792	            Reinekea
  0.00	1	1	G	26791	            Oleispira
  0.00	1	1	G	26795	            uncultured
  0.00	6	0	F	26766	          Marinomonadaceae
  0.00	6	6	G	26767	            Marinomonas
  0.00	4	0	F	26768	          Nitrincolaceae
  0.00	2	2	G	26772	            Marinobacterium
  0.00	1	1	G	26775	            Neptunomonas
  0.00	1	1	G	26776	            Nitrincola
  0.00	2	0	F	3660	          Oleiphilaceae
  0.00	2	2	G	3661	            Oleiphilus
  0.00	2	0	F	26780	          Pseudohongiellaceae
  0.00	2	2	G	26782	            Pseudohongiella
  0.00	2	0	F	46573	          Alcanivoracaceae1
  0.00	2	2	G	46574	            Alcanivorax
  0.00	1	0	F	26761	          Kangiellaceae
  0.00	1	1	G	26762	            Aliikangiella
  0.00	1	1	F	26779	          P13-46
  0.17	420	0	O	3563	        Methylococcales
  0.17	416	1	F	46553	          Methylomonadaceae
  0.17	412	412	G	46568	            Milano-WF1B-03
  0.00	1	1	G	46570	            pItb-vmat-59
  0.00	1	1	G	46557	            Marine Methylotrophic Group 2
  0.00	1	1	G	46561	            Methylomicrobium
  0.00	2	1	F	3571	          Methylococcaceae
  0.00	1	1	G	3573	            Methylocaldum
  0.00	2	1	F	26690	          Methylohalobiaceae
  0.00	1	1	G	26693	            Methylothermus
  0.16	401	0	O	26732	        Nitrosococcales
  0.15	381	0	F	26733	          Methylophagaceae
  0.15	380	380	G	26735	            Methylophaga
